,Unnamed: 0,lang,sensitive,retweet,reply,likes,quote,created,text,id,author_id
5322,5322,en,False,0,1,2,0,2021-12-04T11:12:29.000Z,"Not creepy at all

#Ashes
#Dune https://t.co/muc3GhCV9Z https://t.co/ICkjvknl4o",1467089418376806400,426995839
5681,5681,en,False,0,1,0,0,2021-12-04T06:40:24.000Z,going to see dune was by far the best decision i’ve made all week,1467020948784230407,1232841347851309056
1520,1520,en,False,0,0,2,0,2021-12-06T04:37:43.000Z,this that lady from dune https://t.co/LmgVGaKCgl,1467714849060782081,1294484805275410434
6446,6446,en,False,0,0,0,0,2021-12-03T23:06:27.000Z,So Dune and Star Wars' Filmmakers Walk Into a Bar... https://t.co/7R9Q4iJPLJ,1466906706072510465,85538041
2152,2152,en,False,0,0,1,0,2021-12-05T22:07:33.000Z,"The premise of Dune 🤔🤨 
Paul go the fuck home and sit in ur mansion 💀 slumming it w the Fremen para funsies 💀 Grimes behavior",1467616659376467969,2982049665
6728,6728,en,False,0,0,0,0,2021-12-03T20:30:24.000Z,"After being rejected by 23 publishers, Frank Herbert’s 1965 sci-fi classic Dune was finally picked up by Chilton Books, a company known mostly for their automotive manuals. It won the Hugo + the Nebula, and is often described as the best-selling science fiction novel of all time. https://t.co/U33cnmWHRS",1466867434690912259,1370422792395616261
6456,6456,en,False,0,0,0,0,2021-12-03T23:04:03.000Z,Dune in IMAX tonight!!!,1466906104798093322,3294747178
8071,8071,en,False,2,0,34,0,2021-12-03T06:10:00.000Z,"Dune Frost portfolio is now tracked on https://t.co/IEGJ3zLnSg!
(@avalancheavax version)

Hat tip to all @Frost_Games_ voters!
https://t.co/uzaMeRDqbo https://t.co/wuqo2VO7UH",1466650908134187012,1156037602488639490
389,389,en,False,0,0,0,0,2021-12-06T20:31:22.000Z,dune was amaze but if u don’t like sci-fi it’s probs not worth the read especially because it starts off kinda slow,1467954843218325510,1462206552094519305
2194,2194,en,False,0,1,9,0,2021-12-05T21:46:29.000Z,"Had a lovely 2 and a half hours watching Dune (2021) and not thinking about E**rton, is this how non-mentally ill people feel all the time",1467611358187376645,1455684899369783297
2135,2135,en,False,0,0,3,0,2021-12-05T22:13:30.000Z,I really relate to Paul in Dune because I too dream of Zendaya,1467618158508863488,3831584114
6381,6381,en,False,0,0,6,1,2021-12-03T23:45:19.000Z,"tried to watch the original dune, and I could not finish it 😴",1466916486698647554,1011711300622278656
4307,4307,en,False,21,34,145,2,2021-12-04T22:22:08.000Z,Will I understand Dune if I haven't been a massive nerd my whole life?,1467257942340616193,21794235
2533,2533,en,False,0,1,7,0,2021-12-05T18:23:54.000Z,Cherry hill imax screen was so dirty dune looked like I was watching through a dirty windshield,1467560378230001676,735707845
7931,7931,en,False,0,0,0,0,2021-12-03T08:01:31.000Z,"For Gucci Mémoire d'une Odeur, scent becomes an explorer of the power of memories, bringing them back from the past and making them live in our present. Skipping backward and forward in chronologicaltime, the present and past are connected by a unique

https://t.co/QADQZ37fYb https://t.co/ZWdAIRaLuO",1466678974973632514,739504669479862272
95,95,en,False,0,0,0,0,2021-12-06T23:03:10.000Z,"me, having never seen dune: ""NO SPOILERS TO THIS CRITICALLY ACCLAIMED, DECADES-OLD SERIES PLEASE""",1467993043630497795,56521959
531,531,en,False,1,1,4,0,2021-12-06T19:04:02.000Z,"In Dune, they called them Axolotl Tanks. #protectRoe https://t.co/vAjWqnBfVQ",1467932862880047104,1040217545117237255
2713,2713,en,False,0,0,0,0,2021-12-05T16:26:07.000Z,"Check out this listing I just added to my #Poshmark closet: ⚡️McFarlane Toys Dune Build A Figure Complete 7"" Action Figures 4 Piece Set⚡️. https://t.co/WNRqLOJPam #shopmycloset @poshmarkapp",1467530735850442757,3237407420
1759,1759,en,False,0,0,0,0,2021-12-06T02:00:08.000Z,"Deanie believes perseverance is the key to accomplishing amazing things and has made it her mission to share this message, one that can benefit every child. 

https://t.co/DA9plrrtev 
https://t.co/ur1NF77vB6 
 #AuthorUpROAR #MasterBlaster 
 #WilbursNewHome @DeanieHDunne https://t.co/Quray4GfjU",1467675193329946625,318774557
6098,6098,en,False,0,0,0,0,2021-12-04T02:32:10.000Z,Is no one in Dune anyone else's boogie?,1466958475578122247,14062808
3002,3002,en,False,1,0,11,0,2021-12-05T12:57:03.000Z,"Community Upvote 🌐 @withFND

I’m in the running to join Foundation as a creator and start minting NFTs!

Vote → https://t.co/A4Z9d6tXVr 

#digitalart #voxelart #fanart #FND #Dune #NFTCommunity #nftcollectors #NFTs #NFTartists https://t.co/QDZvaP2svt",1467478123671400456,64917759
4583,4583,en,False,0,0,1,0,2021-12-04T19:56:32.000Z,"I’m pulling an illegal TTRPG move today.
Our fortnightly game is happening and I’m not showing up.
I need a break from that table and also, the cinemas finally opened again so I’m going to see Dune 🤷🏼‍♀️",1467221301420904452,1336142815894544384
2748,2748,en,False,0,1,21,0,2021-12-05T16:08:34.000Z,Seeing Dune for a third time tonight because my boyfriend is a superfan and I like to see him happy (I enjoyed it a lot. Idk about 3x a lot. But a lot.),1467526319420313604,85218024
8468,8468,en,False,0,0,1,0,2021-12-03T02:04:00.000Z,"You may not know some of these works are still incomplete! #SagradaFamilia #Dune #
https://t.co/l08RS9CKom",1466589000504729601,23527299
6862,6862,en,False,0,0,0,0,2021-12-03T19:12:14.000Z,"Amazon [$92.69, $16.31 (15%) off]: Modiphius Dune Collectors Edition Harkonnen Core Rulebook [Amazon Exclusive]

More toy deals: https://t.co/oBL0suRDeg

🛒 https://t.co/mgLcvnj3qv 

https://t.co/B3TrIg9QmI

 ⏰ 19:12:14 #ad",1466847763556192263,1360770482556051457
331,331,en,False,0,0,2,0,2021-12-06T21:09:21.000Z,Wow no Dune surprised but #ZackSnydersJusticeLeague making the list is great...#Snydercut https://t.co/7gpeYgru7s,1467964403505152000,1407409236364177416
6970,6970,en,False,0,0,0,0,2021-12-03T18:07:47.000Z,3 of 5 stars to Dune Messiah by Frank Herbert https://t.co/e00HkKmSOs,1466831547139563521,729023725
1854,1854,en,False,0,0,4,0,2021-12-06T00:54:37.000Z,Dune is the fulfillment of the old joke about Whiskey being invented to prevent the Irish from ruling the world. Adopt a religion where they can't drink......Dune https://t.co/pIN7qyZgrI,1467658705911042056,1311145810667745281
3006,3006,en,False,0,0,1,0,2021-12-05T12:54:34.000Z,The fact the I loved Spencer and hated Dune just shows what a beautiful sensitive man I am wow,1467477498900451336,1398760626730586112
8333,8333,en,False,0,0,0,0,2021-12-03T03:05:16.000Z,"1- The Suicide Squad
2- Snydercut
3- Dune https://t.co/pP0IYqaaXA https://t.co/YMPPl02F1P",1466604420511113218,1047208575494443009
4344,4344,en,False,0,0,6,0,2021-12-04T22:03:06.000Z,"i still haven't seen dune yet (waiting on a girl over 5'10"" who can explain it to me)",1467253153506607104,1240853444967010305
4037,4037,en,False,0,0,0,0,2021-12-05T00:35:47.000Z,✅📽Dune: Part One 4K 2021 🔗https://t.co/DBBa7v0eZa https://t.co/uMOHfQzbjb,1467291577617993733,1233137071553941504
3779,3779,en,False,0,1,0,0,2021-12-05T03:06:57.000Z,Watching 1984 Dune,1467329617224556546,1261824346298781696
3291,3291,en,False,0,0,4,0,2021-12-05T08:25:02.000Z,"Dune!

That's it. That's the tweet.

#DuneMovie https://t.co/ibD3MMEykB",1467409665894281216,1851634098
344,344,en,False,1,0,1,0,2021-12-06T20:57:59.000Z,"No one: 

Lady Jessica in Dune: https://t.co/wziEcgM7jI",1467961539680514049,149983739
4211,4211,en,False,0,0,2,0,2021-12-04T23:12:50.000Z,"Dune 

9,5/10 

Wow",1467270700654333960,853615349283074055
3367,3367,en,False,0,0,2,0,2021-12-05T07:30:05.000Z,in the absence of the new dune I can see why people could hate dune 84. but I'm watching 84 for the first time now and I love it. it's  beautiful in such a unique way. also really funny lmao,1467395836812271618,169421933
2156,2156,en,False,0,2,9,0,2021-12-05T22:06:10.000Z,"Alamo is showing some weird shit before Dune, and I love it.",1467616313350791172,9426292
5191,5191,en,False,0,0,0,0,2021-12-04T12:51:30.000Z,David Lynch's 1984          #DuneMovie is on #Netflix . Buckle up for a ride to Crazytown.,1467114336653135874,2966852513
7414,7414,en,False,0,1,0,0,2021-12-03T13:50:48.000Z,I probably won’t be seeing Dune until Monday because I wanna be the only one in the theatre,1466766873576423430,1238761964626538496
1710,1710,en,False,0,0,5,0,2021-12-06T02:38:34.000Z,dune jon https://t.co/aCbjgW2FeH,1467684863494995969,1606984297
1638,1638,en,False,0,1,3,0,2021-12-06T03:22:10.000Z,#TimotheeChalamet woulda made a better #SpiderMan  than #TomHolland but Tommy woulda made  a better son to #dukeleto #dune #ihavenoson,1467695835370725378,3194634170
1465,1465,en,False,0,1,0,0,2021-12-06T05:20:52.000Z,"Updated list since I forgot some films that I watched in 2021 (as of now):
1. Dune 9.5/10
2. The Suicide Squad and Mitchells vs the Machines 9.25/10
3. Sing 2 8.5/10
4. Zacks Justice League 8.25/10
5. Cry Macho &amp; Vivo 8/10
6. F9 7.75/10
7. Godzilla vs Kong 7/10
Continuing...",1467725706901659648,1427450561536827416
1440,1440,en,False,0,0,0,0,2021-12-06T05:39:14.000Z,Dune 👏🏻 10/10,1467730328894816259,1239422874429112320
1068,1068,en,False,0,0,3,0,2021-12-06T12:29:33.000Z,And this is why I love dune and why I love Timotheé Chalamet https://t.co/rkKcybWHma,1467833591111561216,2201160600
5805,5805,en,False,0,0,9,0,2021-12-04T05:20:35.000Z,Got damn Dune was just as good the second time. Shiiiiit. Worth it to see in Imax really show how effing massive ships and buildings are. Shit is HUGE.,1467000862233219072,244291409
4980,4980,en,False,0,0,1,0,2021-12-04T15:40:34.000Z,"Analytics Websites

1) Traffic https://t.co/DdPDafaHdW 

2) Crypto Rank
https://t.co/unnwsQAgHw

3) Dune Analytics
https://t.co/SqEkvz4IRn",1467156886827020289,24935135
2599,2599,en,False,0,1,1,0,2021-12-05T17:42:06.000Z,"Watched DUNE with my boyfriend last night. He seemed really into it until it ended and he exclaimed ""That's the end? I had no idea what was happening that entire movie."" I was just glad I wasn't the only one.",1467549858680606723,1246218964666961921
238,238,en,False,30,6,253,1,2021-12-06T21:53:28.000Z,"seated for dune in imax for the first time,, and i’m happy 😁 https://t.co/zmzuSb26PP",1467975505215373313,1205132659657232385
6627,6627,en,False,43,7,148,1,2021-12-03T21:26:02.000Z,Lol so she's to blame for the lack of MENA actors in Dune. Also says a lot about how our plight is always ignored that the reporter didn't even mention Dune when asking about controversies concerning her casting. Good to know 🙃 https://t.co/qEZzEOknk0 https://t.co/yPiXRFE172,1466881436758257671,31547591
1909,1909,en,False,0,1,5,0,2021-12-06T00:19:54.000Z,Not another dune review to read 😐 this is the THIRD ONE https://t.co/Vr9Pk9fhEJ,1467649966915174405,1333797650911559683
5512,5512,en,False,0,1,7,0,2021-12-04T08:50:23.000Z,just watched dune and i cannot for the life of me tell you what it was about 😐,1467053659636727815,891297048821092352
2438,2438,en,False,0,2,31,0,2021-12-05T19:19:42.000Z,Watching the princess switch 3… this is my dune,1467574418658381826,460968576
8459,8459,en,False,0,0,0,0,2021-12-03T02:10:10.000Z,"(Dune very light spoiler)

A character dies almost immediately after claiming “dw the desert is my home”.

me giggle: hee hee hee",1466590554397970438,1620646975
5087,5087,en,False,0,0,2,0,2021-12-04T14:22:49.000Z,"I've never done two movies back to back at a theater during a pandemic. Today is that day, my present to myself. Dune and Eternals, here I come. I'll celebrate my name day with you. 🥳",1467137320642088963,1405519142942384130
1565,1565,en,False,0,0,0,0,2021-12-06T04:01:56.000Z,"Where is your favorite space to gather with family? 

🏡 @purelyfarmhouse 

Get the look:
Waterfall Woven Wood Shade
Fabric: Seaview
Color: Dune https://t.co/Z49J7abH8f",1467705843906981888,39517883
2965,2965,en,False,0,0,0,0,2021-12-05T13:24:35.000Z,Ive never seen the original version of #Dune &amp; by all accounts they should have never remade the 2021 version. It is crap,1467485052913127425,526411749
1208,1208,en,False,0,0,0,0,2021-12-06T10:01:18.000Z,"Me when I land on the Dune planet: Yo, where's the waves? This place is all beach, and no ocean! I wanna have a surf, dawg!",1467796281196040197,2644877376
5396,5396,en,False,0,0,4,0,2021-12-04T10:25:52.000Z,"Just saw Dune. A lot of people spitting on things. Here for it. No idea what was going on, but #aesthetics. Cool.",1467077688162545668,95537204
7266,7266,en,False,0,0,0,0,2021-12-03T15:22:55.000Z,"Free [epub]$$ Frank Herbert's Dune Saga 3-Book Boxed Set: Dune, Dune Messiah, and Children of Dune
Download at https://t.co/x6DXor7hhy
#ebook #pdf #mobi #kindle #audiobook https://t.co/CWpNHKUG2a",1466790055930994700,1466263899171438594
1105,1105,en,False,8,5,50,2,2021-12-06T11:57:46.000Z,"New people in trading ask why prices fall so rapidly during market crashes.
Price swings trigger chains of liquidations that drive price even lower. That’s what happened last week.
I played with @DuneAnalytics data to see liquidations on lending platforms.
https://t.co/M5PH0gzCKg",1467825591323967495,1251468583
612,612,en,False,0,0,2,0,2021-12-06T18:12:20.000Z,"finally seeing dune today, in imax after it was brought back now that the most recent m*rvel reign of terror is over. massive dub.",1467919852908302341,188471643
6342,6342,en,False,0,0,5,0,2021-12-04T00:02:10.000Z,Stillsuits from Dune https://t.co/6Hd22XuIi8,1466920727840493571,2706769228
3700,3700,en,False,1,2,19,1,2021-12-05T03:56:13.000Z,2022 prediction that dance move “the worm” has a huge resurgence thanks to the popularity of frank herbert’s “dune”,1467342016313020420,1013514438199001088
7319,7319,en,False,1,1,16,1,2021-12-03T14:44:58.000Z,not to be that person but timothé-e’s wardrobe in dune,1466780506071183363,1156915573470765057
6612,6612,en,False,0,0,0,0,2021-12-03T21:35:48.000Z,"↵READ 😈 TXT↥ Dune (Dune #1) by Frank Herbert --&gt; https://t.co/0vfe0UIg4P

#Free #Epub #Pdf #Mobi #Ebooks #ebook #kindle 😕 #txt #download #online #read #reading https://t.co/f8L094ZnXr",1466883892896358407,1466814176228044800
4425,4425,en,False,0,0,1,0,2021-12-04T21:21:45.000Z,Thank you @hanszimmer for spending 426 minutes with me this year on @Spotify. You are my #1. #Dune #SpotifyWrapped https://t.co/UAlEm70bXp,1467242746301894666,874256778674020352
3765,3765,en,False,1,0,15,0,2021-12-05T03:15:19.000Z,Clovis Parades are all fun and games until the crowd starts cheering for the cop cars and the dune buggy with John 316 on the side🤢 https://t.co/7jnQCuPQ4a,1467331726590447617,2287923854
3186,3186,en,False,0,1,3,0,2021-12-05T10:05:04.000Z,"Movies should be reviewed out of 10 for visuals/sound, with a second score if it's actually audible and visible. Dune? 10 out of 10, looks gorgeous and consistently blows you away. But could you see in the dark scenes, &amp; hear crucial dialogue whispered over dramatic music? 5/10",1467434840345612288,885066129273741312
942,942,en,False,1,0,2,0,2021-12-06T14:21:58.000Z,"I'd say this and #DuneMovie are our top contenders so far
#FilmTwitter #AwardsSeason #AFCC https://t.co/lyopQJFQaf",1467861881566208008,1369366486389846017
1970,1970,en,False,0,0,12,0,2021-12-05T23:49:16.000Z,Dune (1984) https://t.co/W80UGt950M,1467642256622592001,1311481422536945665
1041,1041,en,False,0,0,0,0,2021-12-06T13:00:08.000Z,"New Listing: Single-Family $388500 2 beds 2 Baths,77541 https://t.co/oQ66msVFRG The Local Agents Real Estate #SurfsideBeach",1467841287546183688,917793063426314241
8088,8088,en,False,1,0,5,0,2021-12-03T05:57:28.000Z,"OTT Update

Name : #Dune 
Language : #english 
Country : #us 
Channel : @BmsStream 
Actor : #TimotheeChalamet #RebeccaFerguson #oscarisaac #joshbrolin #stellanskarsgard
Director : #denisvilleneuve 

#peacker #PeackerMedia   #bmsstream #stream #epic #science #fiction #scifi #movie https://t.co/4wTDQrCpte",1466647755405725697,1104641941466050560
2404,2404,en,False,0,0,0,0,2021-12-05T19:44:49.000Z,"Just watched Dune.

...

Wow.",1467580739680190469,96316862
5638,5638,en,False,0,0,1,0,2021-12-04T07:10:51.000Z,Dune but Paul Atreides is into cock n ball torture https://t.co/2FlP6cC1Sk,1467028612436082693,1463920220402339840
6814,6814,en,False,0,0,1,0,2021-12-03T19:37:37.000Z,We all need to start dressing like we live in the world of #Dune. https://t.co/RpYWtZtSr6,1466854152420859905,222307811
4144,4144,en,False,0,1,4,0,2021-12-04T23:47:59.000Z,Just saw Dune,1467279548043575296,903085724571799552
7101,7101,en,False,21,2,124,4,2021-12-03T16:53:00.000Z,"Francine Maisler, The Hollywood Reporter’s inaugural Casting Director of the Year, reveals how she helped assemble the marquee names in #Dune, #DontLookUp and #BeingtheRicardos 

Read more: https://t.co/aONznzx2mM https://t.co/yGvBMKPp4n",1466812724428607504,17446621
3326,3326,en,False,1,1,35,0,2021-12-05T08:00:17.000Z,"I have now seen DUNE twice and am constantly fighting the urge to try singing the ululating call of the soundtrack vocal line just to confirm I have the power. Please, Mr. Zimmer, release me from your grasp.",1467403439139393537,14532155
